cip13,lib_cip13,remboursement_total,boites_delivrees,cout_moyen_boite
3400939401812,PERINDOPRIL ARROW 8 MG CPR 90,5677.31,646,8.78840557275542
3400930221563,FLUTICASO/SALM EG 100/50MCG INH 60 60,5682.54,529,10.742041587901701
3400934043765,HYTRINE 1MG CPR 15,5700.95,1975,2.8865569620253164
3400949394708,ATORVASTATINE ZYF 10MG CPR 30,5705.55,1495,3.8164214046822744
3400926644253,REPAGLINIDE KRKA 1MG CPR 90,5718.57,918,6.22937908496732
3400930248256,SONDELBAY 20MICROG/80 MCL INJ STYLO 1,5735.6,33,173.8060606060606
3400939065922,FINASTERIDE ALT 5MG CPR 28,5749.91,1242,4.629557165861514
3400930116203,CLOZAPINE TVC 100MG CPR 14,5756.8099999999995,1048,5.493139312977099
3400934052750,ZOLTUM 10 MG GELULE 30,5764.45,1774,3.2494081172491542
3400939491301,ONDANSETRON CRT 8MG CPR 2,5765.03,1246,4.6268298555377205
3400932459209,IOPAMIRON 300 SOL INJ FL 200ML 1,5783.18,165,35.04957575757576
3400930100776,ZONISAMIDE TVC 25 MG GELULE 14,5788.3499999999995,1620,3.5730555555555554
3400930085189,PREGABALINE ZTK 75 MG GELULE 56,5789.39,605,9.569239669421489
3400930241387,DULOXETINE ALM 60MG GELULE 28,5792.92,1566,3.699182630906769
3400922061313,MONTELUKAST SUN 5MG CPR CROQ 28,5793.4,915,6.331584699453551
3400927499432,LEVETIRACETAM ZYD 1 000MG CPR 60,5795.67,266,21.788233082706768
3400930146842,PRASUGREL EG 10 MG CPR 30,5805.09,332,17.485210843373494
3400927584510,ATORVASTATINE VIATRIS 10MG CPR 90,5870.41,584,10.052071917808219
3400930159040,LOSARTAN ARL 100MG CPR 30,5876.91,1872,3.139375
3400949485000,ATENOLOL AHL 50MG CPR 90,5908.11,906,6.521092715231788
3400930200650,THYROFIX 200MICROG CPR 100,5917.87,806,7.34227047146402
3400930151051,"VIZILATAN 0,005% COLLYRE FL 2,5ML 3",5933.71,427,13.896276346604216
3400930235089,"LETROZOLE ALTER 2,5 MG CPR 30",5946.15,147,40.449999999999996
3400922415291,ZALASTA 5MG CPR DISP 28,5953.28,376,15.8331914893617
3400949500451,"LUMIGAN 0,1 MG/ML COLLYRE (ADP MWI ) 1",5984.99,947,6.319947201689546
3400930140772,IVABRADINE ALT 5 MG CPR 56,5994.93,417,14.376330935251799
3400927708541,"CORBILTA 75 MG/ 18,75 MG/ 200 MG CPR 100",5998.7,138,43.46884057971015
3400936795709,FENOFIBRATE SDZ 300MG GELULE 30,6006.09,1956,3.0705981595092027
3400922449012,VALSARTAN KRK 80MG CPR 90,6015.77,715,8.413664335664336
3400930053935,ROSUVASTATINE ACC 20MG CPR 90,6027.8499999999995,378,15.94669312169312
3400930213735,LACOSAMIDE ZENTIVA 200 MG CPR 56,6054.42,118,51.308644067796614
3400930208571,DEFERASIROX ZEN 90 MG CPR 30,6062.37,85,71.322
3400939680965,LOSARTAN CRT 50MG CPR 90,6068.95,740,8.201283783783783
3400938125955,TRAMADOL MYG LP 150MG CPR 30,6085.54,1063,5.724873000940733
3400937828598,LANSOPRAZOLE ARW 15MG GELULE 30,6086.7,1489,4.0877770315648085
3400937949637,ACICLOVIR ZEN 800MG CPR 35,6088.15,283,21.512897526501767
3400949980994,EXEMESTANE BGA 25MG CPR 30,6098.05,133,45.85
3400930133828,ALEND AC / D3 EVO 70 MG/ 5600 UI CPR 4,6113.2699999999995,1418,4.3111918194640335
3400930144114,"IMRALDI 40 MG SOL INJ STYLO 0,8ML 1",6116.7,26,235.2576923076923
3400930203255,AMLODIPINE/VALSART ZYD 5MG/80MG CPR 90,6123.8,449,13.638752783964366
3400930028575,REPATHA 140 MG SOL INJ SER 1,6140.8,28,219.31428571428572
3400939668031,"OLANZAPINE SUN 7,5MG CPR 28",6158.08,579,10.635716753022452
3400937629867,PRAVASTATINE ALT 20MG CPR 28,6167.37,1782,3.4609259259259257
3400936516205,MIMPARA 60MG CPR 30,6189.99,26,238.07653846153846
3400921742763,ATORVASTATINE BGR 40 MG CPR 90,6196.25,535,11.58177570093458
3400930234648,ARIPIPRAZOLE ALM 15 MG CPR 28,6198.91,373,16.61906166219839
3400934201684,CYPROTERONE BGA 100MG CPR 60,6206.639999999999,86,72.17023255813953
3400939650630,NICORETTESKIN 15MG/16H D TRANSDERM 7,6214.43,1479,4.201778228532793
3400937937511,FLUCONAZOLE ZYD 200MG GELULE 30,6217.75,79,78.70569620253164
3400922191164,REBIF 8.8/22 MCG SOL INJ STYLO 12,6230.820000000001,12,519.235
3400930042564,ATAZANAVIR TVC 150MG GELULE 60,6248.58,39,160.22
3400930133507,FEBUXOSTAT ALMUS 120MG CPR 28,6248.75,917,6.814340239912759
3400930226728,ROPINIROLE ARG 1MG CPR 21,6255.82,1612,3.8807816377171216
3400941607523,CYPROTERONE ZEN 100MG CPR 60,6262.63,87,71.98425287356322
3400949102426,"PERINDOPRIL INDAP KRK 4/1,25MG CPR 30",6311.7699999999995,2051,3.0774110190151145
3400938041019,PRAVASTATINE ALT 20MG CPR 84,6313.45,683,9.243704245973646
3400927651328,"RAMIPRIL SUN 1,25MG CPR 90",6324.75,766,8.256853785900784
3400934733482,FRAXODI 19 000UI AXA/1ML SOL INJ 2,6332.37,287,22.064006968641113
3400930183960,BISOPROLOL VIATRIS 3.75 MG CPR 30,6339.06,1635,3.877100917431193
3400930174173,LACOSAMIDE EG 100MG CPR 56,6354.58,251,25.317051792828686
3400939743004,"FRAGMINE 7 500UI AXA/0,3ML SOL INJ 10",6396.34,145,44.11268965517242
3400949485529,ATENOLOL AHL 100MG CPR 30,6438.62,1595,4.036752351097179
3400930041369,PREGABALINE HCS 25 MG GELULE 84,6449.43,1172,5.50292662116041
3400930031704,DULOXETINE ZEN 30 MG GELULE 28,6483.03,1484,4.368618598382749
3400930002926,RABEPRAZOLE ALT 10MG CPR 28,6483.67,1975,3.2828708860759495
3400941557392,ANASTROZOLE KRKA 1MG CPR 90,6516.24,76,85.74
3400921969122,"BISOPROLOL HCTZ CRT 2,5/6,25 CPR 30",6525.93,1970,3.3126548223350256
3400936650367,ALENDRONATE TVC 10MG CPR 28,6539.96,971,6.735283213182286
3400927626883,CAPECITABINE BGA 500 MG CPR 120,6541.65,46,142.20978260869563
3400922340210,"CANDESARTAN/HCTZ CRT 8/12,5 MG CPR 90",6544.24,788,8.3048730964467
3400927629846,TELMISARTAN ZYD 80MG CPR 90,6552.34,784,8.357576530612246
3400934126024,GABITRIL 5MG CPR 50,6553.65,295,22.215762711864407
3400949102884,"PERINDOPRIL INDAP KRK 4/1,25MG CPR 90",6580.18,782,8.41455242966752
3400930058497,ZONISAMIDE SDZ 25 MG GELULE 14,6580.46,1829,3.59784581738655
3400930109205,ESBRIET 267 MG CPR 63,6597.24,12,549.77
3400930230145,ONTOZRY 200 MG CPR 28,6610.49,106,62.363113207547165
3400941714313,MILNACIPRAN ARW 50MG GELULE 56,6613.29,1473,4.489674134419552
3400930203231,AMLODIPINE/VALSART ZYD 5MG/80MG CPR 30,6620.0199999999995,1256,5.270716560509554
3400937718448,"CHAMPIX 0,5 MG CPR 56",6645.82,163,40.7719018404908
3400930253038,AMLODIPINE/VALSARTAN TVS 5/160MG C 90,6652.9,404,16.467574257425742
3400939397177,CONEBILOX 5MG/25MG CPR 30,6668.46,1978,3.371314459049545
3400928099754,"FROVATRIPTAN TEVA 2,5 MG CPR 6",6675.11,1479,4.513258958755916
3400936860445,CLARITHROMYCINE RBX 500MG CPR 14,6677.74,886,7.5369525959367945
3400930242926,PERINDOPRIL AMLO PHARMAKI 8/5 CPR 90,6681.12,345,19.365565217391303
3400930237854,VILDAGLIPTINE/MET EG 50MG/1000MG CPR 60,6701.02,729,9.19207133058985
3400930247341,LACOSAMIDE TEVA 150MG CPR 56,6709.77,171,39.23842105263158
3400933867737,FLUCONAZOLE PFZ 200MG GELULE 30,6716.29,72,93.28180555555555
3400922381480,LEVETIRACETAM ACC 250 MG CPR 60,6722.82,470,14.303872340425531
3400930085202,PREGABALINE ZTK 150 MG GELULE 56,6732.6900000000005,463,14.541447084233262
3400936592834,TERBINAFINE EG 250MG CPR 14,6791.89,1141,5.952576687116565
3400930066522,ATORVASTATINE EVP 80MG CPR 30,6804.04,1633,4.166589099816289
3400927403620,"RAMIPRIL KRKA 1,25MG CPR 90",6832.8,841,8.12461355529132
3400937874724,"LISINOPRIL HCTZ ZEN 20/12,5MG CPR 84",6835.9,837,8.167144563918757
3400936744899,CIPROFLOXACINE ZEN 250MG CPR 12,6859.14,1389,4.938185745140389
3400930233931,INSULINE ASP SANO 100U/ML FL 1,6863.59,556,12.344586330935252
3400930189917,LACOSAMIDE SDZ 150MG CPR 56,6883.96,176,39.113409090909094
3400930161494,ATAZANAVIR VIATRIS 150MG GELULE 60,6889.46,43,160.22
3400930205938,FENTANYL SDZ 300MICROG CPR SUBLING 30,6889.83,94,73.29606382978723
3400938673890,FOSINOPRIL ZEN 20MG CPR 90,6898.21,803,8.59054794520548
3400930035603,ATORVASTATINE ARG 80 MG CPR 30,6916.62,1712,4.040081775700934
3400933961688,LARIAM 250MG CPR 8,6938.44,357,19.435406162464986
3400936860384,CLARITHROMYCINE RBX 500MG CPR 10,6942.39,1263,5.496745843230404
3400930163016,RISEDRONATE ZYF 75MG CPR 2,6957.86,962,7.232702702702702
3400930129524,PERINDOPRIL AMLO EG 4/10MG CPR 90,6966.39,476,14.635273109243698
3400922227917,REPAGLINIDE ACC 1MG CPR 90,6967.66,1126,6.18797513321492
3400930181706,FEBUXOSTAT ZYF 120MG CPR 28,6976.87,989,7.054469160768453
3400938261370,GLIMEPIRIDE ZYD 4MG CPR 90,6983.799999999999,517,13.508317214700192
3400930240892,PALIPERIDONE BGA 25 MG SUSP INJ SRG 1,6984.2,201,34.74726368159204
3400930180990,"LOSARTAN /HYD CRP 50/12,5 CPR 90",7007.18,854,8.205128805620609
3400937910545,"AMOX/AC CLAV ZTK 500MG/62,5MG A 24",7029.95,1642,4.281333739342266
3400949497706,ANASTROZOLE ACC 1MG CPR 90,7030.679999999999,82,85.74
3400933246549,"FRAXIPARINE 7600UI AXA/0,8ML SOL INJ 2",7060.2699999999995,670,10.537716417910447
3400930237618,PERINDOPRIL AMLO PHARMAKI 8/10 CPR 30,7068.639999999999,967,7.309865563598758
3400937713016,GARDASIL SUSP INJ SER + AIG 1,7082.42,102,69.43549019607843
3400930028117,PREGABALINE SUN 200 MG GELULE 84,7086.88,352,20.133181818181818
3400927576645,AC ZOLEDRONIQUE BGA 5 MG INJ 1,7125.46,67,106.35014925373135
3400930153062,CELIPROLOL ALM 200MG CPR 84,7127.04,654,10.897614678899082
3400930234624,ARIPIPRAZOLE ALM 5 MG CPR 28,7144.83,467,15.299421841541756
3400930243190,EMTRICIT/TENOF DIS KRK 200/245MG CPR 30,7149.32,46,155.42
3400939900612,BINOCRIT 40 000 UI/1 ML (EPOETINE ALFA) 1 BOITE DE,7181.96,38,188.99894736842106
3400930194843,TOPIRAMATE ARL 200 MG CPR 30,7195.26,686,10.488717201166182
3400939073446,FENOFIBRATE CRSTP 200MG GELULE 90,7202.28,622,11.579228295819934
3400926632885,FORMODUAL NEXT 100/6 MCG/DOSE INH 1,7215.2699999999995,305,23.65662295081967
3400938699517,"FOSINOPRIL HCTZ ZEN 20/12,5MG CPR 90",7234.9,853,8.48171160609613
3400938613988,"NARATRIPTAN TVC 2,5MG CPR 6",7238.33,1584,4.569652777777778
3400939440842,SIMVASTATINE ZYF 40MG CPR 90,7269.8,723,10.055048409405256
3400935176950,SUSTIVA 100MG GELULE 30,7295.610000000001,201,36.29656716417911
3400930217078,FOSINOPRIL ARL 20MG CPR 90,7304.639999999999,881,8.291305334846765
3400930053843,ROSUVASTATINE ACC 10MG CPR 90,7304.8099999999995,498,14.668293172690761
3400930129746,"INHIXA 2000UI AXA/0,2ML INJ SER 6",7323.59,711,10.300407876230661
3400936396883,NORDITROPINE NORDI 10 MG INJ 1,7364.74,27,272.76814814814816
3400927855191,MOXIFLOXACINE VIATRIS 400 MG CPR 7,7388.31,1119,6.60260053619303
3400927585111,ATORVASTATINE VTS 40MG CPR 90,7391.15,654,11.301452599388378
3400941900037,PRAVASTATINE ACC 20MG CPR 84,7398.33,777,9.521660231660231
3400949003341,UN ALFA 1 MICROGRAMME CAPSULE (AIP) 30,7429.45,848,8.761143867924527
3400930129777,"INHIXA 6000UI AXA/0,6ML INJ SER 2",7463.08,972,7.6780658436213995
3400938655162,PRITORPLUS 80MG/25MG CPR 30,7489.46,1711,4.377241379310345
3400930113738,"METHOTREXATE ACC 7,5 MG SOL INJ 1",7538.18,809,9.317898640296663
3400937752565,FENOFIBRATE CRSTP 160MG CPR 90,7573.79,649,11.669938366718029
3400949937424,BUPRENORPHINE EG 8MG CPR 7,7574.77,898,8.435155902004455
3400930205976,FENTANYL SDZ 600MICROG CPR SUBLING 30,7587.67,113,67.14752212389381
3400934126482,GABITRIL 15MG CPR 50,7613.84,122,62.408524590163935
3400938260601,GLIMEPIRIDE ZYD 2MG CPR 90,7626.179999999999,735,10.375755102040815
3400949004782,KAYEXALATE PDR SUSP ORALE/RECTALE 1,7652.88,298,25.680805369127516
3400930141663,EZETIMIBE/SIMVAST ALM 10MG/20MG CPR 90,7724.700000000001,220,35.11227272727273
3400949502998,PLAVIX 75MG CPR (ADP) 2 30,7725.129999999999,680,11.360485294117646
3400936269705,CYPROTERONE EG 50MG CPR 20,7733.1,1109,6.973038773669973
3400937243940,"ACUILIX 20MG/12,5MG CPR 90",7740.32,909,8.515203520352035
3400922298825,BISOPROLOL AHL 5MG CPR 90,7756,1463,5.301435406698564
3400930239193,SITAGLIPTINE LICONSA 50MG CPR 30,7779.16,864,9.003657407407408
3400949009992,SYMBICORT TURB 400/12 MICROG AIP 1,7798.97,330,23.633242424242425
3400939651002,NICORETTESKIN 25MG/16H D TRANSDERM 7,7839.77,1876,4.178981876332623
3400922412689,"OPRYMEA 0,18MG CPR 30",7844.8099999999995,2026,3.872068114511352
3400930044629,"PERINDOPRIL INDAP ZYF 2/0,625 MG CPR 90",7850.65,969,8.101805985552115
3400930127063,DARUNAVIR EG 400MG CPR 60,7851.76,49,160.24
3400934394232,"NARAMIG 2,5MG CPR 6",7879.19,1681,4.687204045211184
3400938617771,PRAVASTATINE SUN 40MG CPR 84,7902.91,778,10.157982005141388
3400930009567,QUETIAPINE KRK LP 300 MG CPR 60,7920.16,273,29.01157509157509
3400930021354,"ALMOTRIPTAN EG 12,5MG CPR 6",7973.91,1780,4.479724719101124
3400927761768,AC ZOLEDRONIQUE MYL 4MG SOL INJ 1,7979.530000000001,86,92.78523255813954
3400930656785,"MELADININE 0,1% SOL 1",7997.009999999999,1158,6.905880829015543
3400930119754,LOSARTAN CRP 100MG CPR 90,8009.47,951,8.422155625657203
3400939900490,"BINOCRIT 30 000 UI/0,75 ML (EPOETINE ALFA) 1 BOITE",8015.91,49,163.59
3400927642623,CAPECITABINE SDZ 150MG CPR 60,8022.3,365,21.978904109589042
3400930159057,LOSARTAN ARL 100MG CPR 90,8053.1,964,8.353838174273859
3400933792763,IOMERON 250 SOL INJ FL 100ML 1,8086.69,386,20.94997409326425
3400935928863,VFEND 50MG CPR 28,8091.9400000000005,73,110.84849315068494
3400938124255,TRAMADOL MYG LP 100MG CPR 30,8096.45,2014,4.0200844091360475
3400930222911,FLUTICASO/SALM ZEN 100/50 MICROG 60 60,8110.54,711,11.407229254571027
3400927622403,"OPRYMEA LP 0,52MG CPR 30",8239.35,1353,6.089689578713969
3400935858344,VIVELLEDOT 50 MICROG/24H DISP 8,8251.82,2007,4.111519681116094
3400930129814,INHIXA 10000UI AXA/ML INJ SER 10,8260.99,145,56.972344827586205
3400933953935,OZIDIA 5MG CPR 30,8271.76,1457,5.677254632807138
3400935653468,VITAMINE E PRO 100 MG/2 ML SOL INJ 6,8274.51,1931,4.285090626618333
3400938952339,FOSINOPRIL TVC 10MG CPR 90,8297.81,991,8.373168516649848
3400930064481,QUETIAPINE AHL LP 300 MG CPR 60,8302.88,281,29.547615658362986
3400938442014,KALETRA 100MG/25MG CPR 60,8312.2,117,71.04444444444445
3400930180099,PREGABALINE ALT 100 MG GELULE 84,8315.02,605,13.743834710743803
3400941690266,"CANDESARTAN/HCTZ HCS 8/12,5 CPR 90",8316,1002,8.29940119760479
3400930124147,ENALAPRIL/LER KRK 20MG/10MG CPR 30,8325.789999999999,1742,4.779443168771526
3400927622922,"OPRYMEA LP 2,1MG CPR 30",8334.04,338,24.65692307692308
3400927584800,ATORVASTATINE VIATRIS 20MG CPR 90,8357.78,799,10.460300375469338
3400941730689,ATORVASTATINE ALT 40MG CPR 90,8368.75,737,11.35515603799186
3400930200629,THYROFIX 175MICROG CPR 100,8421.69,1377,6.115969498910676
3400933467913,NICOTINELL TTS 14 MG/24H DISP TRANSD 7,8431.08,2022,4.169673590504451
3400936466654,EPREX 1000UI SOL INJ SER 6,8434.2,269,31.35390334572491
3400937774918,PERIKABIVEN EMULSION INJ PCE 2400ML 3,8435.05,86,98.08197674418604
3400930216323,AMSPARITY 40 MG SOL INJ SER + TAMP 1,8442.54,18,469.03000000000003
3400936671010,"METFORMINE GNR 1000 MG, COMPRIME 90",8456.27,1603,5.275277604491579
3400922099972,OLANZAPINE EVO 5MG CPR DISP 28,8456.529999999999,539,15.68929499072356
3400949500598,ZARZIO 48 MUI SOL INJ SER ADP BB FAR 5,8460.1,17,497.6529411764706
3400941715662,VALSARTAN EVO 40MG CPR 90,8501.94,998,8.518977955911824
3400930103777,IVABRADINE ACC 5 MG CPR 56,8577.56,615,13.947252032520325
3400949896349,BISOPROLOL ZYF 5MG CPR 90,8584.81,1627,5.276465888137676
3400938261141,GLIMEPIRIDE ZYD 3MG CPR 90,8605.11,641,13.424508580343215
3400936299740,GLUCOSE LAV 30% SOL INJ AB 20ML 10,8751.66,1502,5.826671105193076
3400941720055,"ZOLMITRIPTAN ZEN 2,5MG CPR ORODISP 6",8794.62,1786,4.924199328107504
3400930131602,PREGABALINE ZYD 25 MG GELULE 84,8817.94,1630,5.409779141104295
3400922064444,GLIMEPIRIDE EVO 3MG CPR 90,8825.6,649,13.598767334360556
3400930150443,ROSUVASTATINE SUN 20MG CPR 90,8899.3,471,18.89447983014862
3400930096376,TRUMENBA SUSP INJ SERG 1,8901.5,151,58.950331125827816
3400949945528,CANDESARTAN CRP 16 MG CPR 90,8908.96,993,8.97176233635448
3400949002993,NOZINAN 100MG CPR AIP MWI 20,8909.439999999999,946,9.418012684989428
3400933055042,MINIRIN SPRAY 10MICROGR SOL ENDONAS 1,8909.81,532,16.747763157894735
3400930085196,PREGABALINE ZTK 100 MG GELULE 84,8934.869999999999,641,13.938954758190325
3400930204412,SITAGLIPTINE HCS 50 MG CPR 28,8957.539999999999,1044,8.580019157088122
3400930211762,RASAGILINE ALTER 1MG CPR 30,9008.96,248,36.32645161290322
3400930233207,MIDAZOLAM ACC 50 MG INJ AMP 10,9028.58,304,29.699276315789472
3400930109649,ALEND AC / D3 CRT 70 MG/2800 UI CPR 12,9057.18,818,11.07234718826406
3400930144152,"ENTECAVIR HCS 0,5 MG CPR 30",9088.130000000001,61,148.98573770491805
3400930164723,QUETIAPINE KRK LP 400 MG CPR 60,9095.98,201,45.25363184079602
3400922258324,"BUDESONIDE EVO 0,5MG/2ML SUSP INH 20",9098.5,752,12.09906914893617
3400930253052,AMLODIPINE/VALSARTAN TVS 10/160MG C 90,9103.12,548,16.61153284671533
3400930086483,EPLERENONE ACC 25MG CPR 30,9109.26,632,14.413386075949367
3400930157428,"HULIO 40 MG/0,8ML SOL INJ 2",9125.94,19,480.3126315789474
3400939653242,GLIMEPIRIDE CRT 4MG CPR 30,9128.74,1988,4.591921529175051
3400922065625,GLIMEPIRIDE EVO 4MG CPR 90,9139.369999999999,674,13.559896142433233
3400930223789,"CONFEROPORT LP 0,5 MG GELULE 30",9170.7,463,19.807127429805618
3400930203316,AMLODIPINE/VALSART ZYD 5MG/160MG CPR 30,9177.869999999999,1521,6.034102564102564
3400930252499,LEFLUNOMIDE BIOGARAN 20MG CPR 30,9237.199999999999,369,25.033062330623302
3400930228319,DEFERASIROX ACC 360 MG CPR 30,9253.130000000001,35,264.37514285714286
3400927690648,BISOPROLOL KRK 10MG CPR 90,9262.09,922,10.04565075921909
3400949467020,BICALUTAMIDE ACC 50MG CPR 30,9372.34,251,37.34
3400936923171,MYLERAN 2MG CPR 25,9404.01,161,58.410000000000004
3400935547040,MONTELUKAST BGA 10MG CPR 28,9421.59,1367,6.8921653255303585
3400930030035,PREGABALINE ALT 150 MG GELULE 56,9432.82,675,13.974548148148148
3400930111864,ERLOTINIB EG 25MG CPR 30,9457.359999999999,47,201.22042553191486
3400922228518,REPAGLINIDE ACC 2MG CPR 90,9477.34,1526,6.210576671035387
3400936911055,MORPHINE CHL AGT 50 MG INJ 10,9490.119999999999,826,11.489249394673122
3400927925832,NICOPASS MENTHE 4MG GOMME SS SUCRE 96,9525.51,1195,7.9711380753138075
3400930220306,"TIVICAY 5 MG, COMPRIME DISPERSIBLE 60",9545.640000000001,52,183.57000000000002
3400927946073,"DAIVOBET 50 MICROG/0,5MG/G GEL CART 1",9549.8,397,24.05491183879093
3400933276645,OPTIRAY 350 SOL INJ FV 50ML 1,9553.99,698,13.68766475644699
3400930004036,LEVETIRACETAM KRK 250 MG CPR 60,9568.84,690,13.867884057971015
3400930027691,PREGABALINE SUN 75 MG GELULE 56,9582.38,1041,9.204975984630163
3400930229637,LACOSAMIDE ARW 100 MG CPR PEL SEC 56,9586.05,381,25.160236220472438
3400937023009,AXEPIM 1G PDR INJ 1,9719.77,1022,9.510538160469668
3400930156605,PRASUGREL KRK 10 MG CPR 30,9774.46,573,17.058394415357764
3400949500567,NIVESTIM 48 MUI SOL INJ (ADP BBF) 1,9795.57,96,102.0371875
3400930164303,EZETIMIBE/SIMVAST ALT 10MG/40MG CPR 30,9834.84,714,13.774285714285714
3400921618075,"VALSARTAN/HCTZ CRT 80/12,5MG CPR 90",9859.09,1223,8.061398201144726
3400930031902,PREGABALINE EVO 25 MG GELULE 84,9904.28,1852,5.347883369330454
3400930244814,"ENOXAPARINE BGA 6 000 UI/0,6 ML INJ 2",9929.5,1257,7.899363564041368
3400927622632,"OPRYMEA LP 1,05MG CPR 30",9969.25,766,13.014686684073107
3400930090855,"IPRATROPIUM ZEN 0,25MG/1ML ENF INHAL 30",9972.699999999999,1452,6.868250688705233
3400949003266,"DECAPEPTYL 0,1 MG PDR ET SOL INJ AIP 7",9999.66,314,31.84605095541401
3400930041321,"SPIOLTO RESPIMAT 2,5MCG SOL PR INHAL 1",10026.23,340,29.488911764705882
3400949311491,VALSARTAN ZEN 40MG CPR 90,10059.72,1175,8.561463829787234
3400930033265,NORVIR 100MG PDR SUSP BUV 30,10070.64,436,23.097798165137615
3400921795004,MONTELUKAST ARW 10MG CPR 28,10079.58,1443,6.985155925155925
3400932555222,IOPAMIRON 200 SOL INJ FL 15ML 1,10085.16,1537,6.561587508132726
3400930032381,PREGABALINE EVO 200 MG GELULE 84,10151.52,498,20.384578313253012
3400926803124,LEVETIRACETAM ARW SOL BUV150ML+S3ML 1,10153,602,16.865448504983387
3400938206203,CYPROTERONE TVC 100MG CPR 60,10165.92,143,71.09034965034965
3400922063782,GLIMEPIRIDE EVO 2MG CPR 90,10177.97,958,10.624185803757829
3400930212028,INSULINE ASP SANO 100U/ML CART 3ML 5,10192.32,495,20.590545454545452
3400930085219,PREGABALINE ZTK 200 MG GELULE 84,10209.48,489,20.878282208588956
3400930199671,ENOXAPARINE ARROW 2000UI/0.2ML SER 6,10236.47,926,11.05450323974082
3400930180082,PREGABALINE ALT 50 MG GELULE 84,10248.96,1103,9.291894832275611
3400949004812,LIPOROSA 20/10MG GEL (AIP)(PHL) 30,10258.619999999999,461,22.252971800433837
3400930212585,LAMIVUDINE TBV 150MG CPR 60,10273.41,161,63.81
3400939672861,OLANZAPINE SUN 10MG CPR DISP 28,10282.6,1129,9.10770593445527
3400922140247,"VALSARTAN/HCTZ EVO 80/12,5MG CPR 90",10297.28,1253,8.218100558659218
3400930064504,QUETIAPINE AHL LP 400 MG CPR 30,10309.66,468,22.029188034188035
3400933935436,KYTRIL 3 MG SOL INJ 1,10313.2,591,17.450423011844332
3400937460880,SPIRAMYCINE CRT 3MUI CPR 16,10329.17,1593,6.484099183929692
3400930243961,"IZIXATE 17,5 MG/0,35ML SOL INJ STYLO 1",10334.52,939,11.005878594249202
3400930024638,GLICLAZIDE SUN 60MG CPR 90,10351.06,1279,8.093088350273652
3400930222461,"AC GADOTERIQUE GEB 0,5MMOL/ML SER 20 1",10380.06,481,21.58016632016632
3400930213292,DEFERASIROX TEVA 90 MG CPR PEL 30,10424.78,145,71.89503448275863
3400922100494,OLANZAPINE EVO 10MG CPR DISP 28,10444.41,1142,9.145718038528896
3400949004423,LIPOROSA 20 MG/10 MG GELULE AIP DFD 90,10448.86,171,61.10444444444445
3400930205372,EFLUELDA SUSP INJ SER SS AIG 1,10546.05,523,20.164531548757168
3400939652641,GLIMEPIRIDE CRT 1MG CPR 90,10574.97,1626,6.503671586715867
3400937466516,CYPROTERONE ZEN 50MG CPR 20,10575.16,1537,6.88039037085231
3400926803063,LEVETIRACETAM ARW SOL BUV150ML+S1ML 1,10597.68,618,17.148349514563108
3400930210758,ELEBRATO ELLIPTA92/55/22 MCG PDR INH 90,10611.69,100,106.1169
3400930234631,ARIPIPRAZOLE ALM 10 MG CPR 28,10628.82,655,16.227206106870227
3400930230039,"ONTOZRY 12,5 + 25 MG CPR 28",10665.57,171,62.37175438596491
3400930068236,ROSUVASTATINE ZDF 20MG CPR 30,10674.65,1979,5.393961596766044
3400930203330,AMLODIPINE/VALSART ZYD 5MG/160MG CPR 90,10682.65,655,16.3093893129771
3400949886234,MONTELUKAST KRK 5MG CPR CROQ 28,10688.289999999999,1713,6.239515469935784
3400935856333,MIFLONIL 400 MICROG PDR INH GELULE 60,10702.039999999999,1181,9.061845893310753
3400922201252,CANDESARTAN HCS 4MG CPR 90,10736.1,1292,8.30967492260062
3400941721175,"ZOLMITRIPTAN ZEN 2,5MG CPR 12",10757.98,1185,9.078464135021097
3400930025666,EPLERENONE ZYD 50MG CPR 30,10816.25,758,14.269459102902374
3400930233177,MIDAZOLAM ACC 5 MG SOL INJ 10,10840.5,787,13.774459974587039
3400949004843,LIPOROSA 10MG/10MG GEL ( AIP)( PHL) 30,10855.24,570,19.044280701754385
3400949001095,NEORAL 100MG CAPSULE (AIP) (BBF BE) 60,10859.560000000001,59,184.06033898305088
3400930167977,ZORYON 40MG GELULE 7,10877.980000000001,1333,8.16052513128282
3400936664036,TAMOXIFENE ZYD 20MG CPR 30,10927.83,1699,6.431918775750441
3400930045701,QUETIAPINE SUN LP 400MG CPR 60,10953.539999999999,239,45.830711297071126
3400930037843,ROSUVASTATINE ALT 10MG CPR 30,10969.02,2048,5.355966796875
3400933940287,DIPENTUM 500MG CPR 60,10974.5,282,38.916666666666664
3400930125984,"METHOTREXATE ACC 12,5 MG SOL INJ 1",10986.869999999999,1098,10.006256830601092
3400936924291,HBVAXPRO 5 MCG INJ SER AVEC AIG 1,10990.32,1964,5.595885947046843
3400930189986,LACOSAMIDE SDZ 200MG CPR 56,11000.31,207,53.141594202898546
3400937327848,M-M-RVAXPRO PDR & SOLV INJ 1,11043.81,1308,8.443279816513762
3400930219447,LOSARTAN ZTL 100MG CPR 84,11066.27,1349,8.203313565604152
3400938724103,ROPINIROLE VTS 5MG CPR 21,11068.11,821,13.481254567600487
3400930067758,VAXIGRIPTETRA SUSP INJ SER 0.5ML A/A 1,11086.11,1435,7.725512195121952
